data,a_vista_r,a_vista_us
2012-08-02,88.71,43.27
2012-08-03,89.26,44.01
2012-08-06,89.27,44.02
2012-08-07,90.03,44.39
2012-08-08,90.04,44.53
2012-08-09,89.34,44.29
2012-08-10,89.28,44.28
2012-08-13,89.21,44.12
2012-08-14,89.32,44.07
2012-08-15,89.66,44.34
2012-08-16,89.67,44.41
2012-08-17,89.98,44.66
2012-08-20,89.98,44.59
2012-08-21,90.44,44.84
2012-08-22,90.84,44.97
2012-08-23,91.12,45.02
2012-08-24,91.61,45.26
2012-08-27,92.16,45.35
2012-08-28,92.2,45.13
2012-08-29,92.66,45.22
2012-08-30,92.77,45.34
2012-08-31,94.33,46.47
2012-09-03,94.93,46.72
2012-09-04,94.96,46.53
2012-09-05,95.34,46.76
2012-09-06,96.52,47.55
2012-09-10,96.18,47.49
2012-09-11,96.68,47.89
2012-09-12,96.64,47.65
2012-09-13,97.09,48.04
2012-09-14,97.13,48.25
2012-09-17,96.6,47.61
2012-09-18,96.24,47.6
2012-09-19,96.03,47.45
2012-09-20,95.53,47.22
2012-09-21,95.84,47.35
2012-09-24,96.3,47.53
2012-09-25,96.09,47.36
2012-09-26,96.03,47.19
2012-09-27,96.05,47.29
2012-09-28,95.99,47.31
2012-10-01,95.96,47.34
2012-10-02,95.97,47.35
2012-10-03,96.07,47.51
2012-10-04,95.73,47.41
2012-10-05,95.66,47.12
2012-10-08,95.41,47.02
2012-10-09,95.17,46.75
2012-10-10,95.48,46.8
2012-10-11,94.58,46.38
2012-10-15,95.28,46.84
2012-10-16,95.26,46.79
2012-10-17,95.16,46.85
2012-10-18,95.03,46.86
2012-10-19,95.28,46.98
2012-10-22,95.28,47.08
2012-10-23,95.25,46.99
2012-10-24,96.17,47.44
2012-10-25,96.42,47.59
2012-10-26,96.27,47.5
2012-10-29,96.37,47.4
2012-10-30,96.67,47.6
2012-10-31,97.21,47.89
2012-11-01,97.28,47.87
2012-11-05,97.02,47.67
2012-11-06,97.42,47.9
2012-11-07,97.61,47.97
2012-11-08,97.79,47.89
2012-11-09,97.89,47.8
2012-11-12,98.08,47.8
2012-11-13,98.11,47.31
2012-11-14,98.21,47.51
2012-11-16,97.8,47.02
2012-11-19,98.2,47.23
2012-11-20,98.22,47.11
2012-11-21,97.27,46.45
2012-11-22,97.28,46.39
2012-11-23,97.42,46.77
2012-11-26,97.16,46.67
2012-11-27,97.12,46.67
2012-11-28,96.89,46.4
2012-11-29,96.89,46.18
2012-11-30,96.42,45.33
2012-12-03,96.51,45.55
2012-12-04,97.05,45.84
2012-12-05,97.31,46.36
2012-12-06,97.05,46.68
2012-12-07,96.55,46.26
2012-12-10,96.02,46.21
2012-12-11,96.05,46.18
2012-12-12,95.96,46.27
2012-12-13,95.45,45.84
2012-12-14,95.5,45.74
2012-12-17,95.7,45.66
2012-12-18,95.08,45.51
2012-12-19,96.51,46.6
2012-12-20,96,46.56
2012-12-21,96.31,46.46
2012-12-26,96.79,47.1
2012-12-27,96.85,47.38
2012-12-28,96.74,47.31
2013-01-02,97.17,47.52
2013-01-03,97.73,48
2013-01-04,97.91,48.04
2013-01-07,97.88,48.19
2013-01-08,97.02,47.56
2013-01-09,97.58,47.88
2013-01-10,97.66,48.11
2013-01-11,97.6,47.94
2013-01-14,97.45,47.96
2013-01-15,97.38,47.83
2013-01-16,97.61,47.75
2013-01-17,97.36,47.65
2013-01-18,97.31,47.58
2013-01-21,97.33,47.66
2013-01-22,97.38,47.64
2013-01-23,97.64,47.91
2013-01-24,97.73,48.12
2013-01-25,97.5,48.03
2013-01-28,97.52,48.71
2013-01-29,97.58,49.13
2013-01-30,97.78,49.13
2013-01-31,97.73,49.19
2013-02-01,98.31,49.48
2013-02-04,98.29,49.32
2013-02-05,98.02,49.36
2013-02-06,97.67,49.11
2013-02-07,98.24,49.82
2013-02-08,98.4,49.9
2013-02-13,98.23,49.96
2013-02-14,98.22,50.14
2013-02-15,98.02,49.83
2013-02-18,97.71,49.78
2013-02-19,97.92,50.09
2013-02-20,98.1,49.95
2013-02-21,98.38,49.81
2013-02-22,98.39,49.89
2013-02-25,98.27,49.71
2013-02-26,97.94,49.37
2013-02-27,97.95,49.64
2013-02-28,97.5,49.34
2013-03-01,97.46,49.17
2013-03-04,97.66,49.37
2013-03-05,97.83,49.76
2013-03-06,97.94,49.74
2013-03-07,98.26,50.11
2013-03-08,97.85,50.18
2013-03-11,97.87,49.99
2013-03-12,97.67,49.78
2013-03-13,98.02,49.71
2013-03-14,98.11,49.63
2013-03-15,97.94,49.39
2013-03-18,98.08,49.31
2013-03-19,97.94,49.29
2013-03-20,97.96,49.18
2013-03-21,98.36,49.01
2013-03-22,98.51,48.91
2013-03-25,98.57,48.97
2013-03-26,98.6,48.88
2013-03-27,99.19,49.4
2013-03-28,99.29,49.11
2013-04-01,99.23,49.12
2013-04-02,99.47,49.2
2013-04-03,99.5,49.16
2013-04-04,99.46,49.36
2013-04-05,99.59,50.09
2013-04-08,100.06,50.28
2013-04-09,99.57,50.16
2013-04-10,99.78,50.45
2013-04-11,99.79,50.47
2013-04-12,100.08,50.8
2013-04-15,100.11,50.18
2013-04-16,100.44,50.37
2013-04-17,100.27,50.14
2013-04-18,100.6,49.85
2013-04-19,100.53,50.02
2013-04-22,100.5,49.75
2013-04-23,100.5,49.68
2013-04-24,100.4,49.78
2013-04-25,100.16,49.88
2013-04-26,99.65,49.85
2013-04-29,99.49,49.6
2013-04-30,99.27,49.59
2013-05-02,99.76,49.61
2013-05-03,98.76,49.08
2013-05-06,97.77,48.52
2013-05-07,97.96,48.83
2013-05-08,98.44,49.1
2013-05-09,98.52,48.94
2013-05-10,97.99,48.34
2013-05-13,97.95,48.73
2013-05-14,97.72,48.47
2013-05-15,97.54,48.14
2013-05-16,97.48,48.02
2013-05-17,97.46,47.82
2013-05-20,97.37,47.76
2013-05-21,97.25,47.72
2013-05-22,97.23,47.41
2013-05-23,97.27,47.54
2013-05-24,97.31,47.47
2013-05-27,97.58,47.46
2013-05-28,98.14,47.34
2013-05-29,98.32,46.6
2013-05-31,98.28,45.78
2013-06-03,98,46.05
2013-06-04,97.95,45.83
2013-06-05,98.14,46.03
2013-06-06,98.75,46.53
2013-06-07,98.8,46.25
2013-06-10,98.64,45.92
2013-06-11,98.74,46.21
2013-06-12,98.64,45.84
2013-06-13,98.72,46.09
2013-06-14,98.64,46.01
2013-06-17,98.85,45.51
2013-06-18,98.9,45.43
2013-06-19,99.15,44.96
2013-06-20,99.39,44
2013-06-21,99.4,44.3
2013-06-24,99.41,44.64
2013-06-25,99.43,44.99
2013-06-26,99.88,45.61
2013-06-27,100.2,45.65
2013-06-28,100.48,45.04
2013-07-01,100.49,45.06
2013-07-02,100.74,44.79
2013-07-03,101.21,44.6
2013-07-04,101.72,45.01
2013-07-05,101.85,45.02
2013-07-08,102.39,45.35
2013-07-10,102.47,45.14
2013-07-11,102.81,45.53
2013-07-12,102.87,45.38
2013-07-15,103.39,46.4
2013-07-16,103.26,45.75
2013-07-17,103.16,46.24
2013-07-18,103.1,46.27
2013-07-19,103.01,46.01
2013-07-22,103.16,46.14
2013-07-23,103.15,46.38
2013-07-24,103.08,45.81
2013-07-25,102.95,45.88
2013-07-26,102.3,45.37
2013-07-29,102.13,45.01
2013-07-30,101.94,44.69
2013-07-31,102.05,44.8
2013-08-01,101.96,44.27
2013-08-02,101.68,44.62
2013-08-05,101.59,44.17
2013-08-06,101.44,44.13
2013-08-07,101,43.72
2013-08-08,101,44.22
2013-08-09,100.93,44.42
2013-08-12,101.17,44.24
2013-08-13,100.57,43.55
2013-08-14,100.44,43.24
2013-08-15,100.77,43.01
2013-08-16,100.78,42.13
2013-08-19,100.64,41.69
2013-08-20,100.75,42.08
2013-08-21,100.88,41.41
2013-08-22,101.29,41.55
2013-08-23,101.94,43.27
2013-08-26,101.56,42.53
2013-08-27,101.71,42.9
2013-08-28,102.38,43.68
2013-08-29,102.99,43.31
2013-08-30,103.48,43.42
2013-09-02,103.32,43.51
2013-09-03,103.98,44.06
2013-09-04,104.41,44.32
2013-09-05,105.07,45.23
2013-09-06,105.38,45.68
2013-09-09,105.74,46.44
2013-09-10,105.9,46.32
2013-09-11,106.38,46.8
2013-09-12,106.57,46.89
2013-09-13,106.73,46.79
2013-09-16,106.78,46.89
2013-09-17,106.99,47.36
2013-09-18,107.59,49.08
2013-09-19,107.75,48.93
2013-09-20,108.22,48.77
2013-09-23,108.45,49.29
2013-09-24,108.82,49.53
2013-09-25,108.92,48.91
2013-09-26,109.02,48.54
2013-09-27,109.61,48.52
2013-09-30,110.21,49.73
2013-10-01,110.32,49.63
2013-10-02,110.43,50.24
2013-10-03,110.52,50.21
2013-10-04,110.51,49.98
2013-10-07,110.74,50.18
2013-10-08,110.8,50.23
2013-10-09,110.54,50.11
2013-10-10,109.7,50.34
2013-10-11,109.28,50.17
2013-10-14,109.05,50.14
2013-10-15,108.69,49.77
2013-10-16,108.52,49.87
2013-10-17,108.12,50.01
2013-10-18,108.09,49.72
2013-10-21,107.46,49.34
2013-10-22,107.95,49.65
2013-10-23,108.18,49.42
2013-10-24,107.47,48.76
2013-10-25,107.91,49.3
2013-10-28,107.9,49.45
2013-10-29,108.04,49.54
2013-10-30,107.86,49.09
2013-10-31,107.75,48.29
2013-11-01,107.72,47.79
2013-11-04,107.7,47.95
2013-11-05,108.17,47.2
2013-11-06,108.53,47.56
2013-11-07,108.55,47.07
2013-11-08,108.4,46.83
2013-11-11,108.35,46.4
2013-11-12,108.64,46.55
2013-11-13,108.63,46.54
2013-11-14,108.59,46.81
2013-11-18,108.43,47.81
2013-11-19,108.25,47.56
2013-11-20,108.22,47.51
2013-11-21,108.19,46.9
2013-11-22,108.89,47.66
2013-11-25,108.93,47.69
2013-11-26,108.89,47.43
2013-11-27,109.04,47.04
2013-11-28,109.25,47.11
2013-11-29,109.59,46.91
2013-12-02,109.71,46.53
2013-12-03,110.06,46.3
2013-12-04,110.84,46.4
2013-12-05,110.9,46.93
2013-12-06,111.48,47.81
2013-12-09,112.4,48.45
2013-12-10,112.58,48.78
2013-12-11,112.88,48.2
2013-12-12,112.75,48.12
2013-12-13,112.79,48.3
2013-12-16,113.02,48.53
2013-12-17,113.57,48.93
2013-12-18,114.01,48.66
2013-12-19,114.04,48.53
2013-12-20,114.18,47.95
2013-12-23,114.39,48.45
2013-12-26,114.55,48.54
2013-12-27,114.79,49.02
2013-12-30,114.76,48.71
2014-01-02,114.85,48.03
2014-01-03,115.01,48.4
2014-01-06,114.52,48.18
2014-01-07,114.75,48.32
2014-01-08,114.77,48.02
2014-01-09,114.58,47.8
2014-01-10,113.99,48.2
2014-01-13,114.46,48.6
2014-01-14,113.96,48.37
2014-01-15,114.17,48.46
2014-01-16,114.63,48.51
2014-01-17,113.44,48.29
2014-01-20,112.64,48.16
2014-01-21,112.71,47.72
2014-01-22,112.94,47.67
2014-01-23,113.24,47.18
2014-01-24,113.96,47.54
2014-01-27,114.15,47.13
2014-01-28,114.24,47.07
2014-01-29,114.55,47.03
2014-01-30,115.04,47.62
2014-01-31,115.06,47.59
2014-02-03,115.07,47.26
2014-02-04,115.08,47.71
2014-02-05,115.49,48.12
2014-02-06,116.08,48.71
2014-02-07,116.37,48.92
2014-02-10,116.83,48.54
2014-02-11,117.5,48.9
2014-02-12,117.63,48.55
2014-02-13,117.76,48.95
2014-02-14,118.27,49.61
2014-02-17,119.22,49.95
2014-02-18,118.57,49.55
2014-02-19,118.27,49.44
2014-02-20,118.49,49.91
2014-02-21,119.28,50.63
2014-02-24,119.4,50.94
2014-02-25,120.37,51.46
2014-02-26,120.41,51.15
2014-02-27,120.45,51.87
2014-02-28,120.43,51.42
2014-03-05,120.27,51.88
2014-03-06,120.57,52.01
2014-03-07,120.9,51.47
2014-03-10,121.08,51.48
2014-03-11,121.86,51.57
2014-03-12,123.7,52.42
2014-03-13,124.32,52.57
2014-03-14,124.39,52.91
2014-03-17,125.39,53.38
2014-03-18,125.78,53.73
2014-03-19,126.28,53.69
2014-03-20,126.69,54.37
2014-03-21,126.76,54.54
2014-03-24,127.77,55.05
2014-03-25,127.71,55.36
2014-03-26,127.35,55.13
2014-03-27,126.25,55.69
2014-03-28,125.42,55.45
2014-03-31,125.89,55.53
2014-04-01,125.07,55.2
2014-04-02,125.67,55.31
2014-04-03,125.75,55.08
2014-04-04,125.31,55.84
2014-04-07,125.66,56.68
2014-04-08,124.86,56.62
2014-04-09,124.52,56.65
2014-04-10,124.52,56.58
2014-04-11,123.38,55.58
2014-04-14,123.47,55.69
2014-04-15,123.76,55.33
2014-04-16,124.01,55.34
2014-04-17,123.9,55.31
2014-04-22,124.41,55.49
2014-04-23,124.45,55.98
2014-04-24,124.17,56.01
2014-04-25,124.03,55.32
2014-04-28,123.84,55.61
2014-04-29,123.98,55.52
2014-04-30,123.97,55.49
2014-05-02,123.72,55.7
2014-05-05,123.62,55.01
2014-05-06,123.67,55.53
2014-05-07,123.68,55.71
2014-05-08,123.4,55.81
2014-05-09,122.54,55.27
2014-05-12,122.43,55.17
2014-05-13,123.05,55.55
2014-05-14,122.69,55.59
2014-05-15,121.39,54.63
2014-05-16,121.64,54.97
2014-05-19,121.65,55.1
2014-05-20,121.51,54.78
2014-05-21,120.78,54.67
